"Trade Date","Instrument","Stock Code","Currency","Maturity Date","Traded Yield"
"23/06/2026","MGS","MO220001","MYR","15/07/2032","2.75"
"23/06/2026","MGS","MO220001","MYR","15/07/2032","3.53"
"23/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"23/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"23/06/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"23/06/2026","MGS","MS190004","MYR","05/07/2034","3.62"
"23/06/2026","MGS","MS190004","MYR","05/07/2034","3.62"
"23/06/2026","MGS","MS190004","MYR","05/07/2034","3.60"
"23/06/2026","MGS","MT180003","MYR","07/11/2033","3.59"
"23/06/2026","MGS","MT180003","MYR","07/11/2033","3.59"
"23/06/2026","MGS","MT180003","MYR","07/11/2033","3.60"
"23/06/2026","MGS","MT180003","MYR","07/11/2033","3.60"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"23/06/2026","MGS","MX130004","MYR","15/04/2033","3.72"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","0.00"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","0.00"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","0.00"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"23/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"23/06/2026","MGS","MX180004","MYR","08/06/2038","3.85"
"23/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"23/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"23/06/2026","MGS","MX180004","MYR","08/06/2038","3.85"
"23/06/2026","MGS","MY150004","MYR","31/05/2035","0.00"
"23/06/2026","MGS","MY190005","MYR","22/05/2040","0.00"
"23/06/2026","MGS","MY190005","MYR","22/05/2040","3.91"
"23/06/2026","MGS","MY190005","MYR","22/05/2040","3.91"
"23/06/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"23/06/2026","MGS","MY220002","MYR","15/10/2042","3.93"
"23/06/2026","MGS","MY220002","MYR","15/10/2042","3.95"
"23/06/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"23/06/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"23/06/2026","MGS","MZ180005","MYR","06/07/2048","4.05"
"23/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"23/06/2026","MGS","MZ180005","MYR","06/07/2048","3.94"
"23/06/2026","MGS","MZ180005","MYR","06/07/2048","4.03"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","4.07"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","4.08"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"23/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","4.11"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","4.11"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","4.11"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","4.10"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"23/06/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.55"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.53"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.53"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","0.00"
"22/06/2026","MGS","MO220001","MYR","15/07/2032","3.54"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.63"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.62"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.62"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.63"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","0.00"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.65"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.65"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","0.00"
"22/06/2026","MGS","MS190004","MYR","05/07/2034","3.60"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","0.00"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","3.58"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","3.58"
"22/06/2026","MGS","MX130004","MYR","15/04/2033","3.57"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.78"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"22/06/2026","MGS","MX170003","MYR","07/04/2037","3.77"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","3.86"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","3.85"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"22/06/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"22/06/2026","MGS","MY150004","MYR","31/05/2035","3.66"
"22/06/2026","MGS","MY190005","MYR","22/05/2040","3.90"
"22/06/2026","MGS","MY190005","MYR","22/05/2040","3.90"
"22/06/2026","MGS","MY220002","MYR","15/10/2042","3.93"
"22/06/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"22/06/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"22/06/2026","MGS","MZ160002","MYR","15/03/2046","3.95"
"22/06/2026","MGS","MZ160002","MYR","15/03/2046","4.01"
"22/06/2026","MGS","MZ180005","MYR","06/07/2048","4.06"
"22/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"22/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.07"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.13"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.03"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.04"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.08"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.01"
"22/06/2026","MGS","MZ200001","MYR","15/06/2050","4.01"
"22/06/2026","MGS","MZ230001","MYR","31/03/2053","4.10"
"22/06/2026","MGS","MZ230001","MYR","31/03/2053","4.11"
"22/06/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"22/06/2026","MGS","MZ230001","MYR","31/03/2053","4.14"
"19/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"19/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"19/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"19/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"19/06/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"16/06/2026","MGS","MY220002","MYR","15/10/2042","4.00"
"16/06/2026","MGS","MZ180005","MYR","06/07/2048","4.09"
"15/06/2026","MGS","MX130004","MYR","15/04/2033","3.53"
"15/06/2026","MGS","MX130004","MYR","15/04/2033","3.53"
"05/06/2026","MGS","MY150004","MYR","31/05/2035","3.64"
"05/06/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"05/06/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"05/06/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"29/05/2026","MGS","MZ130007","MYR","30/09/2043","3.81"
"29/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"29/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"29/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"28/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"28/05/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"28/05/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"28/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"28/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"28/05/2026","MGS","MY190005","MYR","22/05/2040","0.00"
"28/05/2026","MGS","MS190004","MYR","05/07/2034","3.59"
"25/05/2026","MGS","MX130004","MYR","15/04/2033","0.00"
"25/05/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"21/05/2026","MGS","MX130004","MYR","15/04/2033","3.60"
"21/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"20/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"20/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"20/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"20/05/2026","MGS","MT180003","MYR","07/11/2033","3.62"
"14/05/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"13/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"06/05/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"06/05/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"05/05/2026","MGS","MY150004","MYR","31/05/2035","3.64"
"05/05/2026","MGS","MY150004","MYR","31/05/2035","3.62"
"05/05/2026","MGS","MS190004","MYR","05/07/2034","3.60"
"04/05/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"04/05/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"04/05/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"04/05/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"04/05/2026","MGS","MO220001","MYR","15/07/2032","3.46"
"04/05/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"04/05/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"04/05/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"04/05/2026","MGS","MT180003","MYR","07/11/2033","3.55"
"04/05/2026","MGS","MT180003","MYR","07/11/2033","3.55"
"04/05/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"04/05/2026","MGS","MX130004","MYR","15/04/2033","3.51"
"04/05/2026","MGS","MX130004","MYR","15/04/2033","3.51"
"04/05/2026","MGS","MX130004","MYR","15/04/2033","3.51"
"04/05/2026","MGS","MX170003","MYR","07/04/2037","3.74"
"04/05/2026","MGS","MX180004","MYR","08/06/2038","3.82"
"04/05/2026","MGS","MX180004","MYR","08/06/2038","3.81"
"04/05/2026","MGS","MY150004","MYR","31/05/2035","3.63"
"04/05/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"04/05/2026","MGS","MY150004","MYR","31/05/2035","3.62"
"04/05/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"04/05/2026","MGS","MY190005","MYR","22/05/2040","3.88"
"04/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"04/05/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"04/05/2026","MGS","MZ130007","MYR","30/09/2043","3.98"
"04/05/2026","MGS","MZ130007","MYR","30/09/2043","3.96"
"04/05/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"04/05/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"04/05/2026","MGS","MZ160002","MYR","15/03/2046","3.98"
"04/05/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"04/05/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"04/05/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"04/05/2026","MGS","MZ180005","MYR","06/07/2048","4.02"
"04/05/2026","MGS","MZ180005","MYR","06/07/2048","4.01"
"04/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"04/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"04/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"04/05/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.06"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.06"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.06"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.06"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.07"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.07"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.07"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.07"
"04/05/2026","MGS","MZ230001","MYR","31/03/2053","4.12"
"30/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"30/04/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"30/04/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"30/04/2026","MGS","MO220001","MYR","15/07/2032","3.43"
"30/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"30/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"30/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"30/04/2026","MGS","MT180003","MYR","07/11/2033","3.53"
"30/04/2026","MGS","MX170003","MYR","07/04/2037","3.73"
"30/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"30/04/2026","MGS","MX180004","MYR","08/06/2038","3.81"
"30/04/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"30/04/2026","MGS","MY190005","MYR","22/05/2040","3.88"
"30/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"30/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"30/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"30/04/2026","MGS","MZ200001","MYR","15/06/2050","4.04"
"30/04/2026","MGS","MZ200001","MYR","15/06/2050","4.10"
"30/04/2026","MGS","MZ230001","MYR","31/03/2053","4.08"
"29/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"29/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"29/04/2026","MGS","MS190004","MYR","05/07/2034","3.56"
"29/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"29/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"29/04/2026","MGS","MX170003","MYR","07/04/2037","3.73"
"29/04/2026","MGS","MX170003","MYR","07/04/2037","3.73"
"29/04/2026","MGS","MY190005","MYR","22/05/2040","0.00"
"29/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"29/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"29/04/2026","MGS","MY220002","MYR","15/10/2042","3.93"
"29/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"29/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"29/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"29/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"29/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"29/04/2026","MGS","MZ200001","MYR","15/06/2050","4.08"
"29/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"28/04/2026","MGS","MZ160002","MYR","15/03/2046","3.97"
"28/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"28/04/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"28/04/2026","MGS","MY150004","MYR","31/05/2035","0.00"
"28/04/2026","MGS","MY150004","MYR","31/05/2035","0.00"
"28/04/2026","MGS","MY150004","MYR","31/05/2035","0.00"
"28/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"28/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MX170003","MYR","07/04/2037","3.72"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"28/04/2026","MGS","MZ180005","MYR","06/07/2048","3.93"
"28/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"27/04/2026","MGS","MS190004","MYR","05/07/2034","3.56"
"27/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"27/04/2026","MGS","MX130004","MYR","15/04/2033","3.48"
"27/04/2026","MGS","MX130004","MYR","15/04/2033","0.00"
"27/04/2026","MGS","MT180003","MYR","07/11/2033","3.53"
"27/04/2026","MGS","MT180003","MYR","07/11/2033","3.53"
"27/04/2026","MGS","MT180003","MYR","07/11/2033","3.53"
"27/04/2026","MGS","MS190004","MYR","05/07/2034","3.56"
"27/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"27/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"27/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"27/04/2026","MGS","MS190004","MYR","05/07/2034","3.56"
"27/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"27/04/2026","MGS","MO220001","MYR","15/07/2032","3.43"
"27/04/2026","MGS","MZ200001","MYR","15/06/2050","4.11"
"27/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"27/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"27/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"27/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"27/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"27/04/2026","MGS","MY220002","MYR","15/10/2042","3.93"
"27/04/2026","MGS","MY150004","MYR","31/05/2035","3.60"
"27/04/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"27/04/2026","MGS","MY150004","MYR","31/05/2035","3.60"
"27/04/2026","MGS","MY150004","MYR","31/05/2035","3.60"
"27/04/2026","MGS","MX180004","MYR","08/06/2038","3.80"
"27/04/2026","MGS","MX180004","MYR","08/06/2038","3.80"
"27/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","4.06"
"24/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"24/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"24/04/2026","MGS","MY190005","MYR","22/05/2040","3.86"
"24/04/2026","MGS","MY150004","MYR","31/05/2035","3.63"
"24/04/2026","MGS","MX170003","MYR","07/04/2037","3.75"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"24/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"24/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"24/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"24/04/2026","MGS","MZ230001","MYR","31/03/2053","3.99"
"24/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"24/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"24/04/2026","MGS","MZ230001","MYR","31/03/2053","4.10"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","4.04"
"24/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"23/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"23/04/2026","MGS","MY150004","MYR","31/05/2035","3.63"
"23/04/2026","MGS","MX180004","MYR","08/06/2038","3.80"
"23/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"23/04/2026","MGS","MX180004","MYR","08/06/2038","0.00"
"23/04/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"23/04/2026","MGS","MX130004","MYR","15/04/2033","3.49"
"23/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"23/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"23/04/2026","MGS","MT180003","MYR","07/11/2033","3.54"
"23/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"23/04/2026","MGS","MO220001","MYR","15/07/2032","0.00"
"23/04/2026","MGS","MZ230001","MYR","31/03/2053","0.00"
"23/04/2026","MGS","MZ200001","MYR","15/06/2050","4.05"
"23/04/2026","MGS","MZ180005","MYR","06/07/2048","3.95"
"23/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"23/04/2026","MGS","MZ180005","MYR","06/07/2048","0.00"
"23/04/2026","MGS","MZ130007","MYR","30/09/2043","0.00"
"22/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"22/04/2026","MGS","MO220001","MYR","15/07/2032","3.44"
"22/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"22/04/2026","MGS","MS190004","MYR","05/07/2034","3.56"
"22/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"22/04/2026","MGS","MS190004","MYR","05/07/2034","3.57"
"22/04/2026","MGS","MY150004","MYR","31/05/2035","3.60"
"22/04/2026","MGS","MY150004","MYR","31/05/2035","3.67"
"22/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"22/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"22/04/2026","MGS","MZ200001","MYR","15/06/2050","0.00"
"21/04/2026","MGS","MO220001","MYR","15/07/2032","3.45"
"21/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"21/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"21/04/2026","MGS","MS190004","MYR","05/07/2034","3.58"
"21/04/2026","MGS","MT180003","MYR","07/11/2033","3.53"
"21/04/2026","MGS","MX130004","MYR","15/04/2033","3.50"
"21/04/2026","MGS","MX130004","MYR","15/04/2033","3.50"
"21/04/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"21/04/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"21/04/2026","MGS","MX170003","MYR","07/04/2037","3.73"
"21/04/2026","MGS","MX170003","MYR","07/04/2037","3.76"
"21/04/2026","MGS","MY150004","MYR","31/05/2035","3.61"
"21/04/2026","MGS","MY190005","MYR","22/05/2040","3.88"
"21/04/2026","MGS","MY220002","MYR","15/10/2042","0.00"
"21/04/2026","MGS","MY220002","MYR","15/10/2042","3.95"
"21/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"21/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
"21/04/2026","MGS","MZ160002","MYR","15/03/2046","0.00"
